dataset,model,rmse,rank
pmlb/503_wind,MLP,0.552230,12
pmlb/503_wind,FIGS_mini,0.564346,13
pmlb/503_wind,FIGS_large,0.529328,10
pmlb/503_wind,RuleFit,0.530703,11
pmlb/503_wind,HSTree_mini,0.588568,16
pmlb/503_wind,HSTree_large,0.583712,14
pmlb/503_wind,EBM,0.467650,4
pmlb/503_wind,TabPFN,0.440553,1
pmlb/503_wind,HingeEBM,0.454582,2
pmlb/505_tecator,PyGAM,0.158384,12
pmlb/505_tecator,DT_mini,0.180422,14
pmlb/505_tecator,DT_large,0.183648,17
pmlb/505_tecator,OLS,0.066261,1
pmlb/505_tecator,LassoCV,0.116907,5
pmlb/505_tecator,RidgeCV,0.099872,3
pmlb/505_tecator,RF,0.137350,9
pmlb/505_tecator,GBM,0.119486,6
pmlb/505_tecator,MLP,0.148292,10
pmlb/505_tecator,FIGS_mini,0.174757,13
pmlb/505_tecator,FIGS_large,0.153759,11
pmlb/505_tecator,RuleFit,0.130975,7
pmlb/505_tecator,HSTree_mini,0.180521,15
pmlb/505_tecator,HSTree_large,0.182998,16
pmlb/505_tecator,EBM,0.131174,8
pmlb/505_tecator,TabPFN,0.068799,2
pmlb/505_tecator,HingeEBM,0.113683,4
pmlb/519_vinnie,PyGAM,0.547565,7
pmlb/519_vinnie,DT_mini,0.595927,11
pmlb/519_vinnie,DT_large,0.619221,15
pmlb/519_vinnie,OLS,0.508163,3
pmlb/519_vinnie,LassoCV,0.507563,1
pmlb/519_vinnie,RidgeCV,0.508007,2
pmlb/519_vinnie,RF,0.595308,10
pmlb/519_vinnie,GBM,0.615310,14
pmlb/519_vinnie,MLP,1.880808,17
pmlb/519_vinnie,FIGS_mini,0.607921,13
pmlb/519_vinnie,FIGS_large,0.620204,16
pmlb/519_vinnie,RuleFit,0.562816,8
pmlb/519_vinnie,HSTree_mini,0.588763,9
pmlb/519_vinnie,HSTree_large,0.599960,12
pmlb/519_vinnie,EBM,0.542639,6
pmlb/519_vinnie,TabPFN,0.532404,5
pmlb/519_vinnie,HingeEBM,0.528420,4
pmlb/522_pm10,PyGAM,0.824931,3
pmlb/522_pm10,DT_mini,0.977739,13
pmlb/522_pm10,DT_large,1.013535,15
pmlb/522_pm10,OLS,0.918897,8
pmlb/522_pm10,LassoCV,0.919460,9
pmlb/522_pm10,RidgeCV,0.918503,7
pmlb/522_pm10,RF,0.930337,10
pmlb/522_pm10,GBM,0.864590,5
pmlb/522_pm10,MLP,6.148758,17
pmlb/522_pm10,FIGS_mini,0.987294,14
pmlb/522_pm10,FIGS_large,1.048937,16
pmlb/522_pm10,RuleFit,0.939123,11
pmlb/522_pm10,HSTree_mini,0.947548,12
pmlb/522_pm10,HSTree_large,0.913548,6
pmlb/522_pm10,EBM,0.825545,4
pmlb/522_pm10,TabPFN,0.815013,2
pmlb/522_pm10,HingeEBM,0.809449,1
pmlb/523_analcatdata_neavote,PyGAM,0.220072,15
pmlb/523_analcatdata_neavote,DT_mini,0.214749,7
pmlb/523_analcatdata_neavote,DT_large,0.214749,8
pmlb/523_analcatdata_neavote,OLS,0.213590,4
pmlb/523_analcatdata_neavote,LassoCV,0.207268,1
pmlb/523_analcatdata_neavote,RidgeCV,0.213698,5
pmlb/523_analcatdata_neavote,RF,0.210905,2
pmlb/523_analcatdata_neavote,GBM,0.214757,11
pmlb/523_analcatdata_neavote,MLP,0.221343,16
pmlb/523_analcatdata_neavote,FIGS_mini,0.214749,9
pmlb/523_analcatdata_neavote,FIGS_large,0.214749,10
pmlb/523_analcatdata_neavote,RuleFit,0.213511,3
pmlb/523_analcatdata_neavote,HSTree_mini,0.218753,13
pmlb/523_analcatdata_neavote,HSTree_large,0.218753,14
pmlb/523_analcatdata_neavote,EBM,0.213992,6
pmlb/523_analcatdata_neavote,TabPFN,0.229832,17
pmlb/523_analcatdata_neavote,HingeEBM,0.216010,12
pmlb/527_analcatdata_election2000,PyGAM,1.701881,16
pmlb/527_analcatdata_election2000,DT_mini,1.242859,10
pmlb/527_analcatdata_election2000,DT_large,1.234649,9
pmlb/527_analcatdata_election2000,OLS,0.000001,1
pmlb/527_analcatdata_election2000,LassoCV,0.085439,3
pmlb/527_analcatdata_election2000,RidgeCV,0.000410,2
pmlb/527_analcatdata_election2000,RF,1.209587,7
pmlb/527_analcatdata_election2000,GBM,1.013245,5
pmlb/527_analcatdata_election2000,MLP,1887.229749,17
pmlb/527_analcatdata_election2000,FIGS_mini,1.343839,13
pmlb/527_analcatdata_election2000,FIGS_large,1.328031,12
pmlb/527_analcatdata_election2000,RuleFit,1.173782,6
pmlb/527_analcatdata_election2000,HSTree_mini,1.226313,8
pmlb/527_analcatdata_election2000,HSTree_large,1.243038,11
pmlb/527_analcatdata_election2000,EBM,1.355861,14
pmlb/527_analcatdata_election2000,TabPFN,1.693645,15
pmlb/527_analcatdata_election2000,HingeEBM,0.091539,4
pmlb/529_pollen,PyGAM,0.461038,4
pmlb/529_pollen,DT_mini,0.782516,17
pmlb/529_pollen,DT_large,0.695603,12
pmlb/529_pollen,OLS,0.459518,1
pmlb/529_pollen,LassoCV,0.459645,3
pmlb/529_pollen,RidgeCV,0.459633,2
pmlb/529_pollen,RF,0.613460,10
pmlb/529_pollen,GBM,0.520837,9
pmlb/529_pollen,MLP,0.466292,7
pmlb/529_pollen,FIGS_mini,0.710752,14
pmlb/529_pollen,FIGS_large,0.622554,11
pmlb/529_pollen,RuleFit,0.714367,15
pmlb/529_pollen,HSTree_mini,0.780597,16
pmlb/529_pollen,HSTree_large,0.699142,13
pmlb/529_pollen,EBM,0.477971,8
pmlb/529_pollen,TabPFN,0.462249,5
pmlb/529_pollen,HingeEBM,0.462565,6
pmlb/537_houses,PyGAM,0.553856,5
pmlb/537_houses,DT_mini,0.711440,15
pmlb/537_houses,DT_large,0.723465,16
pmlb/537_houses,OLS,0.601016,6
pmlb/537_houses,LassoCV,0.689718,13
pmlb/537_houses,RidgeCV,0.601324,7
pmlb/537_houses,RF,0.619303,8
pmlb/537_houses,GBM,0.534688,4
pmlb/537_houses,MLP,3.346552,17
pmlb/537_houses,FIGS_mini,0.658505,11
pmlb/537_houses,FIGS_large,0.638062,10
pmlb/537_houses,RuleFit,0.631968,9
pmlb/537_houses,HSTree_mini,0.708659,14
pmlb/537_houses,HSTree_large,0.684357,12
pmlb/537_houses,EBM,0.515784,2
pmlb/537_houses,TabPFN,0.433956,1
pmlb/537_houses,HingeEBM,0.527600,3
pmlb/542_pollution,PyGAM,1.111270,10
pmlb/542_pollution,DT_mini,1.403815,15
pmlb/542_pollution,DT_large,1.284615,13
pmlb/542_pollution,OLS,0.932164,4
pmlb/542_pollution,LassoCV,0.882812,3
pmlb/542_pollution,RidgeCV,0.824457,2
pmlb/542_pollution,RF,1.059139,8
pmlb/542_pollution,GBM,1.038592,7
pmlb/542_pollution,MLP,134.580121,17
pmlb/542_pollution,FIGS_mini,1.165539,11
pmlb/542_pollution,FIGS_large,1.073055,9
pmlb/542_pollution,RuleFit,1.252642,12
pmlb/542_pollution,HSTree_mini,1.414057,16
pmlb/542_pollution,HSTree_large,1.387260,14
pmlb/542_pollution,EBM,1.016350,6
pmlb/542_pollution,TabPFN,0.808721,1
pmlb/542_pollution,HingeEBM,0.956386,5
pmlb/547_no2,PyGAM,0.651745,4
pmlb/547_no2,DT_mini,0.763469,15
pmlb/547_no2,DT_large,0.712038,10
pmlb/547_no2,OLS,0.705119,9
pmlb/547_no2,LassoCV,0.703447,7
pmlb/547_no2,RidgeCV,0.704892,8
pmlb/547_no2,RF,0.678068,6
pmlb/547_no2,GBM,0.653842,5
pmlb/547_no2,MLP,6.596477,17
pmlb/547_no2,FIGS_mini,0.752329,13
pmlb/547_no2,FIGS_large,0.740887,12
pmlb/547_no2,RuleFit,0.763688,16
pmlb/547_no2,HSTree_mini,0.760862,14
pmlb/547_no2,HSTree_large,0.719722,11
pmlb/547_no2,EBM,0.618151,1
pmlb/547_no2,TabPFN,0.629045,3
pmlb/547_no2,HingeEBM,0.626433,2
