dataset,model,rmse,rank
pmlb/197_cpu_act,BinnedRidge_v1,0.354655,64
pmlb/197_cpu_act,BoostedRidge_v1,0.553481,106
pmlb/197_cpu_act,CompactAdditive_v1,0.193150,47
pmlb/197_cpu_act,ControlledGAM_v1,0.200148,52
pmlb/197_cpu_act,ControlledGAM_v2,0.175135,31
pmlb/197_cpu_act,CyclicAdditive_v1,0.172801,20
pmlb/197_cpu_act,DT_large,0.226447,55
pmlb/197_cpu_act,DT_mini,0.253144,59
pmlb/197_cpu_act,DecisionTreeSimple,0.248805,57
pmlb/197_cpu_act,DistilledGAM_EBM,0.156562,6
pmlb/197_cpu_act,DistilledGAM_v1,0.156562,7
pmlb/197_cpu_act,DistilledRidge_v1,0.589300,110
pmlb/197_cpu_act,EBM,0.167552,14
pmlb/197_cpu_act,EnsembleGAM_v1,0.175892,34
pmlb/197_cpu_act,FIGS_large,0.199590,51
pmlb/197_cpu_act,FIGS_mini,0.239842,56
pmlb/197_cpu_act,FullPWC_LinDisp,0.175892,35
pmlb/197_cpu_act,GBM,0.158850,10
pmlb/197_cpu_act,GBMLinear_v1,0.508569,103
pmlb/197_cpu_act,GreedyGAM_v1,0.178674,38
pmlb/197_cpu_act,HSTree_large,0.224038,54
pmlb/197_cpu_act,HSTree_mini,0.253052,58
pmlb/197_cpu_act,HingeEBM_200r,0.153624,2
pmlb/197_cpu_act,HingeEBM_5bag,0.153924,3
pmlb/197_cpu_act,HingeEBM_LinDisp,0.156592,8
pmlb/197_cpu_act,HingeEBM_big,0.154338,4
pmlb/197_cpu_act,HingeEBM_smart,0.156592,9
pmlb/197_cpu_act,HingeEBM_v1,0.155110,5
pmlb/197_cpu_act,HingeGAM_10bp,0.381972,66
pmlb/197_cpu_act,HingeGBM_15pct,0.179935,40
pmlb/197_cpu_act,HingeGBM_200est,0.163209,11
pmlb/197_cpu_act,HingeGBM_3k,0.182258,43
pmlb/197_cpu_act,HingeGBM_50d4,0.194598,48
pmlb/197_cpu_act,HingeGBM_d2,0.174318,25
pmlb/197_cpu_act,HingeGBM_posOnly,0.179145,39
pmlb/197_cpu_act,HingeGBM_v1,0.179935,41
pmlb/197_cpu_act,HingeLinear_v1,0.177794,37
pmlb/197_cpu_act,HybridTreeLin_v2,0.189914,45
pmlb/197_cpu_act,InteractionRidge_v1,0.262760,60
pmlb/197_cpu_act,KD_GAM_v1,0.468198,74
pmlb/197_cpu_act,LassoCV,0.742457,111
pmlb/197_cpu_act,LinearPlusTree_v1,0.447350,72
pmlb/197_cpu_act,MLP,912.810974,118
pmlb/197_cpu_act,OLS,0.565065,108
pmlb/197_cpu_act,PerFeatureTreeGAM_v1,0.507487,101
pmlb/197_cpu_act,PiecewiseLinGAM_v1,0.180515,42
pmlb/197_cpu_act,ProceduralGAM_v1,0.490460,77
pmlb/197_cpu_act,PyGAM,0.173718,21
pmlb/197_cpu_act,RF,0.199308,50
pmlb/197_cpu_act,RFFRidge_v1,0.525035,104
pmlb/197_cpu_act,RidgeCV,0.559656,107
pmlb/197_cpu_act,RidgeDisguisedGAM,1.324985,117
pmlb/197_cpu_act,RidgeStumpGAM,0.379438,65
pmlb/197_cpu_act,RuleFit,0.318561,63
pmlb/197_cpu_act,SelfCalGAM_v1,0.282120,61
pmlb/197_cpu_act,SkStumpGAM_stoch,0.169849,17
pmlb/197_cpu_act,SklearnGAM_hybrid,1.010591,116
pmlb/197_cpu_act,SklearnStumpGAM_v1,0.175891,32
pmlb/197_cpu_act,SmartAddGAM_100r,0.174320,26
pmlb/197_cpu_act,SmartAddGAM_500r,0.170895,18
pmlb/197_cpu_act,SmartAddGAM_compact,0.173992,22
pmlb/197_cpu_act,SmartAddGAM_msl10,0.174193,24
pmlb/197_cpu_act,SmartAddGAM_r90,0.173992,23
pmlb/197_cpu_act,SmartAdditive_v1,0.175892,36
pmlb/197_cpu_act,SmartAdditive_v2,0.174820,28
pmlb/197_cpu_act,SmartAdditive_v3,0.171978,19
pmlb/197_cpu_act,SmartAdditive_v4,0.168643,15
pmlb/197_cpu_act,SmartAdditive_v5,0.174820,29
pmlb/197_cpu_act,SmartAdditive_v6,0.174820,30
pmlb/197_cpu_act,SmoothGAM_10s,0.490460,78
pmlb/197_cpu_act,SmoothGAM_250_08,0.412780,69
pmlb/197_cpu_act,SmoothGAM_2pass,0.390383,67
pmlb/197_cpu_act,SmoothGAM_300r,0.487065,76
pmlb/197_cpu_act,SmoothGAM_30s15p,0.490460,79
pmlb/197_cpu_act,SmoothGAM_3dp,0.490460,80
pmlb/197_cpu_act,SmoothGAM_3pct,0.490460,81
pmlb/197_cpu_act,SmoothGAM_40s,0.490460,82
pmlb/197_cpu_act,SmoothGAM_4pass62,0.579197,109
pmlb/197_cpu_act,SmoothGAM_50s,0.490460,83
pmlb/197_cpu_act,SmoothGAM_5light,0.551864,105
pmlb/197_cpu_act,SmoothGAM_60s,0.490460,84
pmlb/197_cpu_act,SmoothGAM_ES,0.490904,97
pmlb/197_cpu_act,SmoothGAM_GBMres,0.490460,85
pmlb/197_cpu_act,SmoothGAM_RF,0.490460,86
pmlb/197_cpu_act,SmoothGAM_RF100,0.490460,87
pmlb/197_cpu_act,SmoothGAM_RF_sqrt,0.490460,88
pmlb/197_cpu_act,SmoothGAM_allLin,0.490460,89
pmlb/197_cpu_act,SmoothGAM_boost2,0.393694,68
pmlb/197_cpu_act,SmoothGAM_clean,0.490460,90
pmlb/197_cpu_act,SmoothGAM_dynR2,0.490594,96
pmlb/197_cpu_act,SmoothGAM_fast,0.873202,114
pmlb/197_cpu_act,SmoothGAM_gauss,0.468680,75
pmlb/197_cpu_act,SmoothGAM_hybrid,0.491916,99
pmlb/197_cpu_act,SmoothGAM_leafReg,0.455582,73
pmlb/197_cpu_act,SmoothGAM_linBonus,0.314569,62
pmlb/197_cpu_act,SmoothGAM_linRecal,0.815242,113
pmlb/197_cpu_act,SmoothGAM_lr12,0.432161,70
pmlb/197_cpu_act,SmoothGAM_mono,0.490460,91
pmlb/197_cpu_act,SmoothGAM_msl3,0.507733,102
pmlb/197_cpu_act,SmoothGAM_noES,0.490460,92
pmlb/197_cpu_act,SmoothGAM_r70hyb,0.490460,93
pmlb/197_cpu_act,SmoothGAM_recal,0.189681,44
pmlb/197_cpu_act,SmoothGAM_refine,0.433221,71
pmlb/197_cpu_act,SmoothGAM_sqrtF,0.217805,53
pmlb/197_cpu_act,SmoothGAM_tinyGBM,0.490460,94
pmlb/197_cpu_act,SmoothGAM_v1,0.490904,98
pmlb/197_cpu_act,SmoothGAM_v2,0.755582,112
pmlb/197_cpu_act,SmoothGAM_verify,0.490460,95
pmlb/197_cpu_act,SparsePoly_v1,0.190661,46
pmlb/197_cpu_act,SplineGAM_v1,0.174720,27
pmlb/197_cpu_act,StochasticGAM_v1,0.167390,13
pmlb/197_cpu_act,StumpLinear_v1,0.166249,12
pmlb/197_cpu_act,TabPFN,0.138888,1
pmlb/201_pol,AdaptiveGAM_v1,0.535115,51
pmlb/201_pol,AdaptiveSplineGAM,0.560609,70
pmlb/201_pol,AdaptiveTreeGAM_v1,0.800555,114
pmlb/201_pol,AdditiveStumps_v1,0.524725,38
pmlb/201_pol,BaggedGAM_v1,0.571452,82
pmlb/201_pol,BinnedRidge_v1,0.580289,103
pmlb/201_pol,BoostedRidge_v1,0.709122,108
pmlb/201_pol,CompactAdditive_v1,0.546045,62
pmlb/201_pol,ControlledGAM_v1,0.597973,105
pmlb/201_pol,ControlledGAM_v2,0.550169,66
pmlb/201_pol,CyclicAdditive_v1,0.537559,53
pmlb/201_pol,DT_large,0.335931,7
pmlb/201_pol,DT_mini,0.362666,11
pmlb/201_pol,DecisionTreeSimple,0.395853,21
pmlb/201_pol,DistilledGAM_EBM,0.369271,17
pmlb/201_pol,DistilledGAM_v1,0.524095,36
pmlb/201_pol,DistilledRidge_v1,0.709561,110
pmlb/201_pol,EBM,0.367724,14
pmlb/201_pol,EnsembleGAM_v1,0.524725,39
pmlb/201_pol,FIGS_large,0.314661,5
pmlb/201_pol,FIGS_mini,0.344367,8
pmlb/201_pol,FullPWC_LinDisp,0.524725,40
pmlb/201_pol,GBM,0.298954,3
pmlb/201_pol,GBMLinear_v1,0.585874,104
pmlb/201_pol,GreedyGAM_v1,0.529439,48
pmlb/201_pol,HSTree_large,0.324726,6
pmlb/201_pol,HSTree_mini,0.362635,10
pmlb/201_pol,HingeEBM_200r,0.357053,9
pmlb/201_pol,HingeEBM_5bag,0.369626,18
pmlb/201_pol,HingeEBM_LinDisp,0.368333,15
pmlb/201_pol,HingeEBM_big,0.373696,20
pmlb/201_pol,HingeEBM_smart,0.368333,16
pmlb/201_pol,HingeEBM_v1,0.372677,19
pmlb/201_pol,HingeGAM_10bp,0.607449,106
pmlb/201_pol,HingeGBM_15pct,0.419588,23
pmlb/201_pol,HingeGBM_200est,0.367628,13
pmlb/201_pol,HingeGBM_3k,0.443127,28
pmlb/201_pol,HingeGBM_50d4,0.402360,22
pmlb/201_pol,HingeGBM_d2,0.459912,29
pmlb/201_pol,HingeGBM_posOnly,0.424548,25
pmlb/201_pol,HingeGBM_v1,0.419588,24
pmlb/201_pol,HingeLinear_v1,0.544254,60
pmlb/201_pol,HybridTreeLin_v2,0.364313,12
pmlb/201_pol,InteractionRidge_v1,0.665103,107
pmlb/201_pol,KD_GAM_v1,0.570799,80
pmlb/201_pol,LassoCV,0.710064,112
pmlb/201_pol,LinearPlusTree_v1,0.516745,32
pmlb/201_pol,MLP,0.576993,102
pmlb/201_pol,OLS,0.709816,111
pmlb/201_pol,PerFeatureTreeGAM_v1,0.567250,75
pmlb/201_pol,PiecewiseLinGAM_v1,0.565415,73
pmlb/201_pol,ProceduralGAM_v1,0.571452,83
pmlb/201_pol,PyGAM,0.549154,65
pmlb/201_pol,RF,0.274815,2
pmlb/201_pol,RFFRidge_v1,0.540461,58
pmlb/201_pol,RidgeCV,0.709214,109
pmlb/201_pol,RidgeDisguisedGAM,1.102866,116
pmlb/201_pol,RidgeStumpGAM,0.563493,72
pmlb/201_pol,RuleFit,0.309226,4
pmlb/201_pol,SelfCalGAM_v1,0.566912,74
pmlb/201_pol,SkStumpGAM_stoch,0.518801,33
pmlb/201_pol,SklearnGAM_hybrid,0.571452,84
pmlb/201_pol,SklearnStumpGAM_v1,0.524943,42
pmlb/201_pol,SmartAddGAM_100r,0.536727,52
pmlb/201_pol,SmartAddGAM_500r,0.521603,35
pmlb/201_pol,SmartAddGAM_compact,0.525451,43
pmlb/201_pol,SmartAddGAM_msl10,0.537723,54
pmlb/201_pol,SmartAddGAM_r90,0.525451,44
pmlb/201_pol,SmartAdditive_v1,0.524725,41
pmlb/201_pol,SmartAdditive_v2,0.537856,55
pmlb/201_pol,SmartAdditive_v3,0.568228,76
pmlb/201_pol,SmartAdditive_v4,0.524659,37
pmlb/201_pol,SmartAdditive_v5,0.537856,56
pmlb/201_pol,SmartAdditive_v6,0.537856,57
pmlb/201_pol,SmoothGAM_10s,0.561248,71
pmlb/201_pol,SmoothGAM_250_08,0.571769,96
pmlb/201_pol,SmoothGAM_2pass,0.525554,45
pmlb/201_pol,SmoothGAM_300r,0.570690,79
pmlb/201_pol,SmoothGAM_30s15p,0.552809,68
pmlb/201_pol,SmoothGAM_3dp,0.571452,85
pmlb/201_pol,SmoothGAM_3pct,0.571452,86
pmlb/201_pol,SmoothGAM_40s,0.550277,67
pmlb/201_pol,SmoothGAM_4pass62,0.573151,99
pmlb/201_pol,SmoothGAM_50s,0.547673,63
pmlb/201_pol,SmoothGAM_5light,0.572605,98
pmlb/201_pol,SmoothGAM_60s,0.545877,61
pmlb/201_pol,SmoothGAM_ES,0.527165,46
pmlb/201_pol,SmoothGAM_GBMres,0.491325,30
pmlb/201_pol,SmoothGAM_RF,0.429687,27
pmlb/201_pol,SmoothGAM_RF100,0.429169,26
pmlb/201_pol,SmoothGAM_RF_sqrt,0.508317,31
pmlb/201_pol,SmoothGAM_allLin,0.571452,87
pmlb/201_pol,SmoothGAM_boost2,0.568635,77
pmlb/201_pol,SmoothGAM_clean,0.571452,88
pmlb/201_pol,SmoothGAM_dynR2,0.571997,97
pmlb/201_pol,SmoothGAM_fast,0.571264,81
pmlb/201_pol,SmoothGAM_gauss,0.576166,101
pmlb/201_pol,SmoothGAM_hybrid,0.529835,49
pmlb/201_pol,SmoothGAM_leafReg,0.571558,95
pmlb/201_pol,SmoothGAM_linBonus,0.571501,94
pmlb/201_pol,SmoothGAM_linRecal,5.540257,118
pmlb/201_pol,SmoothGAM_lr12,0.570051,78
pmlb/201_pol,SmoothGAM_mono,0.571452,89
pmlb/201_pol,SmoothGAM_msl3,0.571452,90
pmlb/201_pol,SmoothGAM_noES,0.571452,91
pmlb/201_pol,SmoothGAM_r70hyb,0.571452,92
pmlb/201_pol,SmoothGAM_recal,0.573530,100
pmlb/201_pol,SmoothGAM_refine,1.004374,115
pmlb/201_pol,SmoothGAM_sqrtF,0.734074,113
pmlb/201_pol,SmoothGAM_tinyGBM,0.556732,69
pmlb/201_pol,SmoothGAM_v1,0.527165,47
pmlb/201_pol,SmoothGAM_v2,0.533890,50
pmlb/201_pol,SmoothGAM_verify,0.571452,93
pmlb/201_pol,SparsePoly_v1,1.751655,117
pmlb/201_pol,SplineGAM_v1,0.544162,59
pmlb/201_pol,StochasticGAM_v1,0.519981,34
pmlb/201_pol,StumpLinear_v1,0.548079,64
pmlb/201_pol,TabPFN,0.141046,1
pmlb/210_cloud,AdaptiveGAM_v1,0.269331,6
pmlb/210_cloud,AdaptiveSplineGAM,0.248932,1
pmlb/210_cloud,AdaptiveTreeGAM_v1,0.959147,118
pmlb/210_cloud,AdditiveStumps_v1,0.294843,70
pmlb/210_cloud,BaggedGAM_v1,0.284868,27
pmlb/210_cloud,BinnedRidge_v1,0.291809,61
pmlb/210_cloud,BoostedRidge_v1,0.313034,90
pmlb/210_cloud,CompactAdditive_v1,0.304805,88
pmlb/210_cloud,ControlledGAM_v1,0.301380,83
pmlb/210_cloud,ControlledGAM_v2,0.276589,15
pmlb/210_cloud,CyclicAdditive_v1,0.278431,18
pmlb/210_cloud,DT_large,0.604440,116
pmlb/210_cloud,DT_mini,0.574256,115
pmlb/210_cloud,DecisionTreeSimple,0.350395,103
pmlb/210_cloud,DistilledGAM_EBM,0.278424,17
pmlb/210_cloud,DistilledGAM_v1,0.282900,21
pmlb/210_cloud,DistilledRidge_v1,0.291813,62
pmlb/210_cloud,EBM,0.278423,16
pmlb/210_cloud,EnsembleGAM_v1,0.294843,71
pmlb/210_cloud,FIGS_large,0.514849,111
pmlb/210_cloud,FIGS_mini,0.536609,113
pmlb/210_cloud,FullPWC_LinDisp,0.294843,72
pmlb/210_cloud,GBM,0.447321,110
pmlb/210_cloud,GBMLinear_v1,0.271529,8
pmlb/210_cloud,GreedyGAM_v1,0.299246,81
pmlb/210_cloud,HSTree_large,0.548092,114
pmlb/210_cloud,HSTree_mini,0.524478,112
pmlb/210_cloud,HingeEBM_200r,0.296360,77
pmlb/210_cloud,HingeEBM_5bag,0.268113,5
pmlb/210_cloud,HingeEBM_LinDisp,0.263298,2
pmlb/210_cloud,HingeEBM_big,0.280388,20
pmlb/210_cloud,HingeEBM_smart,0.263298,3
pmlb/210_cloud,HingeEBM_v1,0.294347,69
pmlb/210_cloud,HingeGAM_10bp,0.294025,66
pmlb/210_cloud,HingeGBM_15pct,0.294203,67
pmlb/210_cloud,HingeGBM_200est,0.285139,50
pmlb/210_cloud,HingeGBM_3k,0.275424,14
pmlb/210_cloud,HingeGBM_50d4,0.293837,65
pmlb/210_cloud,HingeGBM_d2,0.294345,68
pmlb/210_cloud,HingeGBM_posOnly,0.275395,13
pmlb/210_cloud,HingeGBM_v1,0.272877,9
pmlb/210_cloud,HingeLinear_v1,0.284528,24
pmlb/210_cloud,HybridTreeLin_v2,0.380054,105
pmlb/210_cloud,InteractionRidge_v1,0.332570,100
pmlb/210_cloud,KD_GAM_v1,0.284914,49
pmlb/210_cloud,LassoCV,0.297391,80
pmlb/210_cloud,LinearPlusTree_v1,0.290696,60
pmlb/210_cloud,MLP,0.292690,63
pmlb/210_cloud,OLS,0.302598,86
pmlb/210_cloud,PerFeatureTreeGAM_v1,0.270149,7
pmlb/210_cloud,PiecewiseLinGAM_v1,0.301580,84
pmlb/210_cloud,ProceduralGAM_v1,0.284868,28
pmlb/210_cloud,PyGAM,0.274209,11
pmlb/210_cloud,RF,0.393746,106
pmlb/210_cloud,RFFRidge_v1,0.409508,108
pmlb/210_cloud,RidgeCV,0.302643,87
pmlb/210_cloud,RidgeDisguisedGAM,0.284868,29
pmlb/210_cloud,RidgeStumpGAM,0.266760,4
pmlb/210_cloud,RuleFit,0.447312,109
pmlb/210_cloud,SelfCalGAM_v1,0.288470,57
pmlb/210_cloud,SkStumpGAM_stoch,0.302307,85
pmlb/210_cloud,SklearnGAM_hybrid,0.284868,30
pmlb/210_cloud,SklearnStumpGAM_v1,0.297369,79
pmlb/210_cloud,SmartAddGAM_100r,0.323709,97
pmlb/210_cloud,SmartAddGAM_500r,0.295137,76
pmlb/210_cloud,SmartAddGAM_compact,0.294843,73
pmlb/210_cloud,SmartAddGAM_msl10,0.396852,107
pmlb/210_cloud,SmartAddGAM_r90,0.294843,74
pmlb/210_cloud,SmartAdditive_v1,0.294843,75
pmlb/210_cloud,SmartAdditive_v2,0.322638,94
pmlb/210_cloud,SmartAdditive_v3,0.326003,99
pmlb/210_cloud,SmartAdditive_v4,0.325907,98
pmlb/210_cloud,SmartAdditive_v5,0.322638,95
pmlb/210_cloud,SmartAdditive_v6,0.322638,96
pmlb/210_cloud,SmoothGAM_10s,0.284868,31
pmlb/210_cloud,SmoothGAM_250_08,0.283732,23
pmlb/210_cloud,SmoothGAM_2pass,0.308910,89
pmlb/210_cloud,SmoothGAM_300r,0.288874,59
pmlb/210_cloud,SmoothGAM_30s15p,0.286340,54
pmlb/210_cloud,SmoothGAM_3dp,0.284868,32
pmlb/210_cloud,SmoothGAM_3pct,0.284868,33
pmlb/210_cloud,SmoothGAM_40s,0.284868,34
pmlb/210_cloud,SmoothGAM_4pass62,0.286602,55
pmlb/210_cloud,SmoothGAM_50s,0.284868,35
pmlb/210_cloud,SmoothGAM_5light,0.285728,52
pmlb/210_cloud,SmoothGAM_60s,0.284868,36
pmlb/210_cloud,SmoothGAM_ES,0.318485,92
pmlb/210_cloud,SmoothGAM_GBMres,0.338117,101
pmlb/210_cloud,SmoothGAM_RF,0.284868,37
pmlb/210_cloud,SmoothGAM_RF100,0.284868,38
pmlb/210_cloud,SmoothGAM_RF_sqrt,0.284868,39
pmlb/210_cloud,SmoothGAM_allLin,0.284868,40
pmlb/210_cloud,SmoothGAM_boost2,0.284868,41
pmlb/210_cloud,SmoothGAM_clean,0.284868,42
pmlb/210_cloud,SmoothGAM_dynR2,0.284868,43
pmlb/210_cloud,SmoothGAM_fast,0.285626,51
pmlb/210_cloud,SmoothGAM_gauss,0.287047,56
pmlb/210_cloud,SmoothGAM_hybrid,0.338583,102
pmlb/210_cloud,SmoothGAM_leafReg,0.283621,22
pmlb/210_cloud,SmoothGAM_linBonus,0.284613,26
pmlb/210_cloud,SmoothGAM_linRecal,0.789785,117
pmlb/210_cloud,SmoothGAM_lr12,0.288667,58
pmlb/210_cloud,SmoothGAM_mono,0.284868,44
pmlb/210_cloud,SmoothGAM_msl3,0.286138,53
pmlb/210_cloud,SmoothGAM_noES,0.284868,45
pmlb/210_cloud,SmoothGAM_r70hyb,0.284868,46
pmlb/210_cloud,SmoothGAM_recal,0.293238,64
pmlb/210_cloud,SmoothGAM_refine,0.315811,91
pmlb/210_cloud,SmoothGAM_sqrtF,0.296878,78
pmlb/210_cloud,SmoothGAM_tinyGBM,0.284868,47
pmlb/210_cloud,SmoothGAM_v1,0.318485,93
pmlb/210_cloud,SmoothGAM_v2,0.355122,104
pmlb/210_cloud,SmoothGAM_verify,0.284868,48
pmlb/210_cloud,SparsePoly_v1,0.280025,19
pmlb/210_cloud,SplineGAM_v1,0.284528,25
pmlb/210_cloud,StochasticGAM_v1,0.300252,82
pmlb/210_cloud,StumpLinear_v1,0.274722,12
pmlb/210_cloud,TabPFN,0.273992,10
pmlb/215_2dplanes,AdaptiveGAM_v1,0.541014,109
pmlb/215_2dplanes,AdaptiveSplineGAM,0.540917,106
pmlb/215_2dplanes,AdaptiveTreeGAM_v1,0.867023,118
pmlb/215_2dplanes,AdditiveStumps_v1,0.541798,111
pmlb/215_2dplanes,BaggedGAM_v1,0.537860,61
pmlb/215_2dplanes,BinnedRidge_v1,0.540096,89
pmlb/215_2dplanes,BoostedRidge_v1,0.535459,44
pmlb/215_2dplanes,CompactAdditive_v1,0.546026,117
pmlb/215_2dplanes,ControlledGAM_v1,0.540936,108
pmlb/215_2dplanes,ControlledGAM_v2,0.540926,107
pmlb/215_2dplanes,CyclicAdditive_v1,0.541564,110
pmlb/215_2dplanes,DT_large,0.293198,19
pmlb/215_2dplanes,DT_mini,0.426038,31
pmlb/215_2dplanes,DecisionTreeSimple,0.323102,26
pmlb/215_2dplanes,DistilledGAM_EBM,0.235962,8
pmlb/215_2dplanes,DistilledGAM_v1,0.536975,51
pmlb/215_2dplanes,DistilledRidge_v1,0.535553,45
pmlb/215_2dplanes,EBM,0.236124,11
pmlb/215_2dplanes,EnsembleGAM_v1,0.541798,112
pmlb/215_2dplanes,FIGS_large,0.243363,14
pmlb/215_2dplanes,FIGS_mini,0.397537,28
pmlb/215_2dplanes,FullPWC_LinDisp,0.541798,113
pmlb/215_2dplanes,GBM,0.235261,5
pmlb/215_2dplanes,GBMLinear_v1,0.518633,36
pmlb/215_2dplanes,GreedyGAM_v1,0.540278,99
pmlb/215_2dplanes,HSTree_large,0.293207,20
pmlb/215_2dplanes,HSTree_mini,0.426049,32
pmlb/215_2dplanes,HingeEBM_200r,0.236934,13
pmlb/215_2dplanes,HingeEBM_5bag,0.235924,7
pmlb/215_2dplanes,HingeEBM_LinDisp,0.236012,9
pmlb/215_2dplanes,HingeEBM_big,0.236308,12
pmlb/215_2dplanes,HingeEBM_smart,0.236012,10
pmlb/215_2dplanes,HingeEBM_v1,0.235897,6
pmlb/215_2dplanes,HingeGAM_10bp,0.535069,41
pmlb/215_2dplanes,HingeGBM_15pct,0.306476,22
pmlb/215_2dplanes,HingeGBM_200est,0.250064,16
pmlb/215_2dplanes,HingeGBM_3k,0.300978,21
pmlb/215_2dplanes,HingeGBM_50d4,0.327377,27
pmlb/215_2dplanes,HingeGBM_d2,0.322091,25
pmlb/215_2dplanes,HingeGBM_posOnly,0.306476,23
pmlb/215_2dplanes,HingeGBM_v1,0.306476,24
pmlb/215_2dplanes,HingeLinear_v1,0.539230,86
pmlb/215_2dplanes,HybridTreeLin_v2,0.230653,3
pmlb/215_2dplanes,InteractionRidge_v1,0.227439,1
pmlb/215_2dplanes,KD_GAM_v1,0.537813,59
pmlb/215_2dplanes,LassoCV,0.535068,40
pmlb/215_2dplanes,LinearPlusTree_v1,0.515274,35
pmlb/215_2dplanes,MLP,0.243816,15
pmlb/215_2dplanes,OLS,0.535259,42
pmlb/215_2dplanes,PerFeatureTreeGAM_v1,0.539198,85
pmlb/215_2dplanes,PiecewiseLinGAM_v1,0.540228,90
pmlb/215_2dplanes,ProceduralGAM_v1,0.537860,62
pmlb/215_2dplanes,PyGAM,0.540914,105
pmlb/215_2dplanes,RF,0.250394,17
pmlb/215_2dplanes,RFFRidge_v1,0.544040,116
pmlb/215_2dplanes,RidgeCV,0.535296,43
pmlb/215_2dplanes,RidgeDisguisedGAM,0.537860,63
pmlb/215_2dplanes,RidgeStumpGAM,0.535903,47
pmlb/215_2dplanes,RuleFit,0.262276,18
pmlb/215_2dplanes,SelfCalGAM_v1,0.534280,37
pmlb/215_2dplanes,SkStumpGAM_stoch,0.540479,104
pmlb/215_2dplanes,SklearnGAM_hybrid,0.537860,64
pmlb/215_2dplanes,SklearnStumpGAM_v1,0.541798,114
pmlb/215_2dplanes,SmartAddGAM_100r,0.539927,88
pmlb/215_2dplanes,SmartAddGAM_500r,0.539152,83
pmlb/215_2dplanes,SmartAddGAM_compact,0.540228,91
pmlb/215_2dplanes,SmartAddGAM_msl10,0.540228,92
pmlb/215_2dplanes,SmartAddGAM_r90,0.540228,93
pmlb/215_2dplanes,SmartAdditive_v1,0.541798,115
pmlb/215_2dplanes,SmartAdditive_v2,0.540228,94
pmlb/215_2dplanes,SmartAdditive_v3,0.540228,95
pmlb/215_2dplanes,SmartAdditive_v4,0.538859,81
pmlb/215_2dplanes,SmartAdditive_v5,0.540228,96
pmlb/215_2dplanes,SmartAdditive_v6,0.540228,97
pmlb/215_2dplanes,SmoothGAM_10s,0.537469,56
pmlb/215_2dplanes,SmoothGAM_250_08,0.538007,80
pmlb/215_2dplanes,SmoothGAM_2pass,0.540456,103
pmlb/215_2dplanes,SmoothGAM_300r,0.535771,46
pmlb/215_2dplanes,SmoothGAM_30s15p,0.537078,54
pmlb/215_2dplanes,SmoothGAM_3dp,0.537860,65
pmlb/215_2dplanes,SmoothGAM_3pct,0.537860,66
pmlb/215_2dplanes,SmoothGAM_40s,0.537047,53
pmlb/215_2dplanes,SmoothGAM_4pass62,0.537883,78
pmlb/215_2dplanes,SmoothGAM_50s,0.536995,52
pmlb/215_2dplanes,SmoothGAM_5light,0.537872,77
pmlb/215_2dplanes,SmoothGAM_60s,0.536949,50
pmlb/215_2dplanes,SmoothGAM_ES,0.540356,101
pmlb/215_2dplanes,SmoothGAM_GBMres,0.439840,33
pmlb/215_2dplanes,SmoothGAM_RF,0.419081,30
pmlb/215_2dplanes,SmoothGAM_RF100,0.418770,29
pmlb/215_2dplanes,SmoothGAM_RF_sqrt,0.441751,34
pmlb/215_2dplanes,SmoothGAM_allLin,0.537860,67
pmlb/215_2dplanes,SmoothGAM_boost2,0.537860,68
pmlb/215_2dplanes,SmoothGAM_clean,0.537860,69
pmlb/215_2dplanes,SmoothGAM_dynR2,0.537860,70
pmlb/215_2dplanes,SmoothGAM_fast,0.536534,49
pmlb/215_2dplanes,SmoothGAM_gauss,0.537860,71
pmlb/215_2dplanes,SmoothGAM_hybrid,0.540239,98
pmlb/215_2dplanes,SmoothGAM_leafReg,0.537895,79
pmlb/215_2dplanes,SmoothGAM_linBonus,0.537598,57
pmlb/215_2dplanes,SmoothGAM_linRecal,0.534562,39
pmlb/215_2dplanes,SmoothGAM_lr12,0.536273,48
pmlb/215_2dplanes,SmoothGAM_mono,0.537860,72
pmlb/215_2dplanes,SmoothGAM_msl3,0.537860,73
pmlb/215_2dplanes,SmoothGAM_noES,0.537860,74
pmlb/215_2dplanes,SmoothGAM_r70hyb,0.537860,75
pmlb/215_2dplanes,SmoothGAM_recal,0.534429,38
pmlb/215_2dplanes,SmoothGAM_refine,0.537608,58
pmlb/215_2dplanes,SmoothGAM_sqrtF,0.537815,60
pmlb/215_2dplanes,SmoothGAM_tinyGBM,0.537238,55
pmlb/215_2dplanes,SmoothGAM_v1,0.540356,102
pmlb/215_2dplanes,SmoothGAM_v2,0.540337,100
pmlb/215_2dplanes,SmoothGAM_verify,0.537860,76
pmlb/215_2dplanes,SparsePoly_v1,0.229012,2
pmlb/215_2dplanes,SplineGAM_v1,0.539230,87
pmlb/215_2dplanes,StochasticGAM_v1,0.539193,84
pmlb/215_2dplanes,StumpLinear_v1,0.538963,82
pmlb/215_2dplanes,TabPFN,0.230708,4
pmlb/218_house_8L,AdaptiveGAM_v1,0.688862,37
pmlb/218_house_8L,AdaptiveSplineGAM,0.712976,84
pmlb/218_house_8L,AdaptiveTreeGAM_v1,0.927665,113
pmlb/218_house_8L,AdditiveStumps_v1,0.697709,61
pmlb/218_house_8L,BaggedGAM_v1,0.686539,11
