dataset,model,rmse,rank
openml/44063,SmoothGAM_RF100,0.565520,14
openml/44063,SmartAdditive_v1,0.604777,18
openml/44063,HingeEBM_5bag,0.381176,6
openml/44063,HingeEBM_smart,0.379027,4
openml/44063,SmoothGAM_RF_sqrt,0.573720,16
openml/44063,SmoothGAM_tinyGBM,0.637261,28
openml/44063,FullPWC_LinDisp,0.604777,19
openml/44063,SmoothGAM_40s,0.630597,27
openml/44063,HingeGBM_v1,0.430328,9
openml/44063,SklearnStumpGAM_v1,0.604777,20
openml/44063,SmoothGAM_50s,0.628242,26
openml/44063,SmoothGAM_r70hyb,0.656837,36
openml/44063,DistilledGAM_v1,0.687233,38
openml/44063,SmartAdditive_v2,0.605394,23
openml/44063,HingeEBM_v1,0.379846,5
openml/44063,SmoothGAM_v1,0.646493,29
openml/44063,SmoothGAM_ES,0.646493,30
openml/44063,PyGAM,0.615712,25
openml/44063,DT_mini,0.652380,33
openml/44063,DT_large,0.552244,12
openml/44063,OLS,0.781483,39
openml/44063,LassoCV,0.781789,41
openml/44063,RidgeCV,0.781500,40
openml/44063,RF,0.566923,15
openml/44063,GBM,0.412823,8
openml/44063,MLP,0.682534,37
openml/44063,FIGS_mini,0.612776,24
openml/44063,FIGS_large,0.472746,10
openml/44063,RuleFit,0.581568,17
openml/44063,HSTree_mini,0.652123,32
openml/44063,HSTree_large,0.549840,11
openml/44063,EBM,0.378937,2
openml/44063,TabPFN,0.268948,1
